stop_id,stop_name,stop_lat,stop_lon,location_type
2604,O Neal Ln @ Centurion Ave - N,30.45052,-91.007797,0
2605,O Neal Ln @ Coliseum Ave - N,30.453869,-91.008186,0
2606,O Neal Ln @ Strain - N,30.457024,-91.008263,0
2607,O Neal Ln @ north of Old Hammond Hwy - N,30.461527,-91.008224,0
2608,O Neal Ln @ Florida/Discount Bakery - N,30.465094,-91.009697,0
2609,Florida Service Rd EB @ Gloria Dr/AAMCO Transmissions - W,30.466066,-91.014389,0
2610,Florida Service Rd EB @ Chevrolet Harris - W,30.465174,-91.019829,0
2611,Florida Service Rd EB @ Rushmore - W,30.463425,-91.030846,0
2612,Florida Service Rd EB @ N Flannery - W,30.462763,-91.035088,0
2613,Florida Service Rd EB @ Windsor - W,30.462276,-91.038002,0
2614,Florida Service Rd EB @ Harco - W,30.461697,-91.041763,0
2615,Florida Service Rd EB @ Green Oak - W,30.458145,-91.064285,0
2616,Essen Ln @ Essen Park Ave - N,30.405403,-91.102921,0
2617,Essen Park Ave @ V A Clinic - W,30.404333,-91.1007,0
2618,Essen Park Ave @ Essen Ln - W,30.405123,-91.101929,0
2619,Essen Ln @ Walgreen's - S,30.400936,-91.106071,0
2620,Essen Ln @ Picardy - S,30.398823,-91.107407,0
2622,Picardy @ One Perkins Place - W,30.401039,-91.112556,0
2625,Hennessey Blvd @ Brittany Dr - E,30.402946,-91.108551,0
2631,Siegen Ln @ Siegen Plaza - N,30.386593,-91.063286,0
2640,Woman's Way Circle,30.385569,-91.037773,0
2649,Siegen Ln @ Reitz - S,30.387461,-91.063057,0
2650,Siegen Ln @ Siegen Village - S,30.38534,-91.064339,0
2651,Hwy 19 @ Jackson St - S,30.593084,-91.16729,0
2652,Hwy 19 @ Adams - S,30.590094,-91.167847,0
2653,Hwy 19 @ Groom Rd - S,30.588594,-91.168152,0
2654,Hwy 19 @ Truman - S,30.586288,-91.168625,0
2655,Hwy 19 @ Citi Trends Shopping Center - S,30.583412,-91.169128,0
2656,Hwy 19 @ Executive Inn & Suites - S,30.580439,-91.169678,0
2657,Hwy 19 @ Lavey Ln - S,30.575464,-91.170639,0
2658,Hwy 19 @ Rafe Meyer Rd - S,30.567093,-91.172249,0
2659,Hwy 19 @ Thomas Rd - S,30.558891,-91.173828,0
2661,Hwy 19 @ Gore Rd - S,30.552038,-91.175179,0
2662,Scotland Ave @ Progress Rd - S,30.53779,-91.177948,0
2663,Scotland Ave @ Heron - N,30.539585,-91.177437,0
2664,Hwy 19 @ Gore Rd - N,30.55175,-91.175011,0
2665,Hwy 19 @ Sparta Ave - N,30.556385,-91.174164,0
2666,Hwy 19 @ Thomas Rd - N,30.5585,-91.173698,0
2667,Hwy 19 @ Rafe Meyer Rd - N,30.566608,-91.17215,0
2668,Hwy 19 @ Lavey Ln - N,30.575073,-91.170555,0
2669,Hwy 19 @ Ashley Furniture - N,30.578096,-91.169914,0
2670,Hwy 19 @ Executive Inn & Suites - N,30.580223,-91.169525,0
2671,Hwy 19 @ Coolidge St - N,30.582565,-91.169128,0
2672,Hwy 19 @ Truman St - N,30.585838,-91.168472,0
2673,Hwy 19 @ Churches Chicken - N,30.587191,-91.168228,0
2674,Hwy 19 @ Groom Rd CVS - N,30.588779,-91.167961,0
2684,Hwy 19 @ Scotland Apts - N,30.541943,-91.176994,0
2685,Hwy 19 @ Blount Rd - S,30.543674,-91.176781,0
2686,Hwy 19 @ Scotland Apts - S,30.542055,-91.177124,0
2691,Baton Rouge Airport (BTR),30.53273,-91.156876,0
2694,Bob Petit @ Nicholson Dr - S,30.396362,-91.17907,0
2695,Bob Petit @ Nicholson Dr - N,30.396078,-91.179153,0
2696,Mini Dome Outer Ring @ Swan Ave - E,30.522749,-91.186859,0
2697,Mini Dome Outer Ring @ Swan Ave - N,30.522587,-91.186874,0
2698,Lobdell @ Goodwood - S,30.440794,-91.110802,0
2701,Winbourne @ LA Tech College - E,30.478315,-91.155815,0
2702,Winbourne @ Acadian - W,30.478449,-91.156372,0
2703,Winbourne @ 38th St - E,30.478399,-91.153053,0
2704,Winbourne @ 38th St - W,30.478561,-91.152336,0
2723,Summa Ave @ Peyton Dr - W,30.394962,-91.092766,0
2724,Summa Ave @ Peyton Dr - E,30.394924,-91.092857,0
2726,Florida Blvd @ Cloud Dr - E,30.450941,-91.131752,0
2727,Burbank @ Elvin Dr - E,30.356995,-91.117142,0
2728,Burbank @ SBRCA - E,30.355625,-91.114189,0
2773,Goodwood @ EBR Parish Library WB - W,30.442463,-91.106934,0
2774,Goodwood @ EBR Parish Library EB - E,30.44223,-91.106186,0
2778,L'Auberge Casino,30.346792,-91.149788,0
2780,Thomas Delpit @ Swart St - N,30.435141,-91.179314,0
2781,Chippewa @ Scenic Hwy - W,30.473215,-91.168221,0
2782,Highland @ Vicario - N,30.419401,-91.17704,0
2783,Bluebonnet @ Burbank Albertsons - S,30.355713,-91.10952,0
2784,Burbank @ Elvin Dr/Family Dollar - W,30.357168,-91.116791,0
2785,Groom @ Walmart/Wendy's - E,30.58107,-91.128799,0
2786,O'Neal Ln @ Bristoe Ave - N,30.435528,-91.0075,0
2787,Coursey @ Jones Creek Rd - W,30.408831,-91.016853,0
2788,O'Neal @ Centurion/Chase Bank - S,30.450871,-91.008064,0
2790,Florida Blvd @ 7th St - W,30.449545,-91.183144,0
2794,Jefferson @ Mcllhenny - S,30.42083,-91.100304,0
2795,Old Hammond @ Old Hammond Square - E,30.430838,-91.085709,0
2796,Lobdell @ Woodcrest Apt - S,30.463583,-91.11731,0
2797,Drusilla @ Jefferson Hwy - N,30.418535,-91.089027,0
2798,Florida Service Rd EB @ Centerpoint Thwy - W,30.46582,-91.016098,0
2799,S Foster Dr @ Capital Heights - N,30.442476,-91.138382,0
2800,Jesse N. Stone @ Roosevelt Steptoe - S,30.52372,-91.195297,0
2801,Blue Grass @ Glen Oaks - N,30.512087,-91.130318,0
2802,44th St @ Columbus Dunn - N,30.454657,-91.143738,0
2803,44th St @ North St - S,30.453922,-91.143806,0
2809,Florida @ Fairfax - E,30.45088,-91.133301,0
2810,Essen Ln @ United Plaza Blvd - N,30.411907,-91.099876,0
2811,Essen Ln @ United Plaza Blvd - S,30.41214,-91.100105,0
2812,Gardere @ Ned - N,30.352594,-91.130005,0
2813,Gardere @ Rush - S,30.350319,-91.133598,0
2814,Gardere @ Rush - N,30.350224,-91.133583,0
2815,Gardere @ Santa Rosa - N,30.347963,-91.137077,0
2816,Gardere @ Santa Rosa - S,30.348169,-91.136917,0
2817,Gardere @ Nicholson - N,30.346346,-91.139534,0
2841,O'Donovan @ Hennessy - N,30.404589,-91.112282,0
2842,Ned @ Anne Marie - W,30.353277,-91.130676,0
2843,Ned @ Mariner - W,30.354317,-91.133202,0
2844,Ned @ Port - W,30.355371,-91.135513,0
2845,Port @ Stern - N,30.35634,-91.135002,0
2846,Port @ GSRI - N,30.358347,-91.133751,0
2847,GSRI @ Mast - E,30.358049,-91.132851,0
2848,GSRI @ Starboard - E,30.3575,-91.131668,0
2849,GSRI @ Gardere - E,30.35541,-91.127342,0
2850,GSRI @ Seaboard - W,30.354761,-91.126137,0
2851,Coy @ Broussard Apts - W,30.357714,-91.121597,0
2852,GSRI @ Plantation Apts - N,30.355425,-91.121185,0
2853,GSRI @ Jasper - E,30.354595,-91.124474,0
2854,Terrace St @ 12th St - W,30.43646,-91.176445,0
2856,Airway @ Sam's Club - S,30.461691,-91.096634,0
2859,Hwy 19 @ Rosenwald Rd - S,30.531391,-91.185623,0
2864,Lee Dr @ Bluebell Dr - N,30.405781,-91.149986,0
2865,Lee Dr @ Bluebell Dr - S,30.405888,-91.15004,0
2873,Blount Rd @ Leos Trailer Park,30.545082,-91.148941,0
2874,Sorrel @ Choctaw,30.469614,-91.180931,0
2875,Hwy 19 @ Fraternity - S,30.530226,-91.179398,0
2876,Hwy 19 @ Cardinal - S,30.527672,-91.179901,0
2877,Hwy 19 @ Robin St - S,30.525436,-91.180382,0
2878,Scotland @ Swan - S,30.523916,-91.180656,0
2879,Airway @ IDEA -N,30.463636,-91.098534,0
2880,Airway @ IDEA -S,30.463768,-91.09864,0
2881,Leon Netterville @ James J Prestage - N,30.521044,-91.196671,0
2882,Leon Netterville @ Rosevelt Steptoe - N,30.523079,-91.19722,0
2883,Rosevelt Stetoe @ Farm Rd - E,30.523369,-91.19545,0
2884,Farm Rd @ F St - E,30.525909,-91.192543,0
2887,Scenic Hwy @ Teal St - N,30.525759,-91.182098,0
2888,Scenic Hwy @ Cardinal St - N,30.526995,-91.182854,0
2889,Europe St. @ Saint Louis - W,30.441891,-91.187164,0
2890,Scenic Hwy @ Baranco St - N,30.529276,-91.184227,0
2891,Scenic Hwy @ Rosenwald Rd - N,30.531124,-91.185303,0
2893,Scenic Hwy @ Mills Ave - N,30.532845,-91.186378,0
2895,Blount Rd @ Kingfisher Ave - E,30.540091,-91.191864,0
2896,Blount Rd @ Ave D - E,30.539845,-91.19352,0
2897,Blount Rd @ Ave K - W,30.539701,-91.199875,0
2899,Crestview Ave @ Ave K - W,30.543154,-91.200005,0
2900,Bon Crest Ave @ Ave F - E,30.543957,-91.196693,0
2901,Ave F @ Rivercrest Ave - S,30.541708,-91.195946,0
2902,Ave F @ Blount - S,30.539986,-91.195328,0
2903,Blount Rd @ Canada St - E,30.540836,-91.189552,0
2904,Blount Rd @ Tallow Dr - E,30.541649,-91.185097,0
2905,Blount Rd @ Zerlee St - E,30.543041,-91.177826,0
2906,Elm Grove Garden @ Elm Grove Park - N,30.539238,-91.169472,0
2907,Blount Rd @ Scotland Square Apts.,30.544859,-91.166267,0
2908,Blount Rd @ Cypress Glen Ave - E,30.544598,-91.152313,0
2909,Blount @ Divincenti - E,30.544579,-91.145737,0
2910,Plank Rd @ Coca-Cola Botling Co - S,30.535219,-91.14048,0
2911,Plank Rd @ All Star Chevolet - S,30.533407,-91.141273,0
2926,Lanier Dr @ Richmar Ave - S,30.508852,-91.108185,0
2927,Lanier Dr @ Maplewood Ave - S,30.506561,-91.108078,0
2928,Lanier Dr @ Glen Oaks Elementary - S,30.504013,-91.107956,0
2929,Lanier Dr @Greenwell St - S,30.50197,-91.107826,0
2930,Greenwell St @ Johnette Dr - W,30.501772,-91.11084,0
2932,Greenwell St @ Quida Mae Dr - E,30.502329,-91.130196,0
2933,Greenwell St @ Urban Restoration Apartments - E,30.502386,-91.128311,0
2934,Greenwell St @ Silverleaf Ave - E,30.502392,-91.125443,0
2935,Greenwell St @ Landis Dr - E,30.501411,-91.121201,0
2936,Greenwell St @ Trailer Park - E,30.501373,-91.118744,0
2937,Greenwell St @ Denova St - E,30.501421,-91.11731,0
2939,Greenwell St @ Johnette Dr - E,30.50168,-91.111076,0
2940,Greenwell St @ Lanier Dr - E,30.501831,-91.107933,0
2941,Lanier Dr @ Glen Oaks Elementary - N,30.504227,-91.107826,0
2942,Lanier Dr @ Maplewood Ave - N,30.506403,-91.107941,0
2943,Lanier Dr @ Richmar Ave - N,30.508795,-91.108055,0
2959,Plank Rd @ Martin Rd - N,30.528648,-91.142662,0
2961,Plank Rd @ All Star Chevolet - N,30.533287,-91.140991,0
2962,Plank Rd @ Coca-Cola Botling Co - N,30.5348,-91.140305,0
2963,Blount @ Divincenti - W,30.54472,-91.145546,0
2964,Blount Rd @ Leos Trailer Park - W,30.544821,-91.148888,0
2965,Blount Rd @ Cypress Glen Ave - W,30.544748,-91.152351,0
2966,Blount Rd @ Scotland Square Apts.,30.544962,-91.165962,0
2967,Elm Grove Garden @ Elm Grove Park - S,30.539474,-91.16964,0
2968,Ave K @ Mills Ave - S,30.532566,-91.199768,0
2970,Oak Villa Blvd @ Syble Dr - N,30.479977,-91.089592,0
2971,Oak Villa Blvd @ Greenwell Springs Rd - N,30.482374,-91.089714,0
2972,Greenwell Springs Rd @ Courtland Dr - E,30.484116,-91.087524,0
2973,Greenwell Springs Rd @ Monterrey Dr - E,30.484779,-91.084976,0
2974,Greenwell Springs Rd @ Oak Forest Ave - E,30.485794,-91.081444,0
2975,Greenwell Springs Rd @ Aletha Dr - E,30.48955,-91.074562,0
2976,Greenwell Springs Rd @  Ridgemont Dr - E,30.490919,-91.071472,0
2977,Greenwell Springs Rd @  Evan Brooks Dr - E,30.492268,-91.068062,0
2978,Greenwell Springs Rd @  Lassen Dr - E,30.493296,-91.065277,0
2979,Greenwell Springs Rd @  N Sherwood Forest Blvd - E,30.493635,-91.060959,0
2980,N Sherwood Forest Blvd @ Catalina Ave - S,30.484146,-91.058723,0
2981,N Sherwood Forest Blvd @ BREC Park - S,30.476908,-91.058304,0
2982,S Sherwood Forest Blvd @ Darryl - S,30.471125,-91.058235,0
2983,S Sherwood Forest Blvd @ Stan Ave - S,30.469912,-91.058235,0
2984,S Sherwood Forest Blvd @ Charlie Dr - S,30.468269,-91.05822,0
2985,S Sherwood Forest Blvd @ Catalpa - S,30.4657,-91.05825,0
2986,S Sherwood Forest Blvd @ Glenda - S,30.462332,-91.058266,0
2987,S Sherwood Forest Blvd @ Florida/Fancy Cuts - S,30.460461,-91.05825,0
2988,N Sherwood Forest Blvd @ Catalina Ave - N,30.483929,-91.058502,0
2989,N Sherwood Forest Blvd @ Greenwell Springs Rd - N,30.49259,-91.060669,0
2990,Greenwell Springs Rd @  Lassen Dr - W,30.493603,-91.065002,0
2991,Greenwell Springs Rd @  Evan Brooks Dr - W,30.492601,-91.067909,0
2992,Greenwell Springs Rd @  Ridgemont Dr - W,30.491201,-91.07151,0
2993,Greenwell Springs Rd @ Aletha Dr - W,30.489958,-91.074417,0
2994,Greenwell Springs Rd @ Oak Forest Ave - W,30.486078,-91.081352,0
2995,Greenwell Springs Rd @ Monterrey Dr - W,30.485371,-91.083611,0
2996,Greenwell Springs Rd @ Courtland Dr - W,30.484283,-91.087601,0
2997,Oak Villa Blvd @ Greenwell Sptings Rd - S,30.482462,-91.089973,0
2998,Oak Villa Blvd @ Syble Dr - S,30.480095,-91.089867,0
3000,3rd St @ Spanish Town Rd - S,30.454762,-91.18856,0
3003,Florida @ Lafayette St - E,30.449238,-91.189552,0
3004,Florida @ 3rd St - E,30.449303,-91.188362,0
3005,Burbank Dr @ Parker Blvd - N,30.401653,-91.176315,0
3006,Burbank Dr @ Milford Ave - N,30.402853,-91.178711,0
3009,Essen Ln @ Albertsons - N,30.396175,-91.108711,0
3010,Essen Ln @ Picardy Ave - N,30.398344,-91.107368,0
3011,Hennessey Blvd @ Brittany Dr - W,30.40296,-91.108078,0
3014,W Roosevelt St @ Illinois St - W,30.421553,-91.189865,0
3015,W Roosevelt St @ Indiana St - W,30.421513,-91.191689,0
3016,Indiana St @ Daniel Webster St - S,30.420853,-91.191818,0
3017,Daniel Webster St @ River Rd - W,30.420805,-91.193466,0
3018,W Roosevelt St @ Indiana St - E,30.421404,-91.191856,0
3019,W Roosevelt St @ Illinois St - E,30.421459,-91.190025,0
3020,W Roosevelt St @ Nicholson Dr - E,30.421549,-91.187752,0
3021,Burbank Dr @ Gardere Ln - W,30.359814,-91.12265,0
3022,Burbank Dr @ Staring Ln - W,30.361322,-91.125809,0
3023,Staring Ln @ Bayou Fountain Ave - N,30.3631,-91.126442,0
3024,Staring Ln @ Stoney Creek Ave - N,30.36507,-91.125175,0
3025,Staring Ln @ Stoney Creek Ave - S,30.36549,-91.125305,0
3026,Staring Ln @ Bayou Fountain Ave - S,30.36352,-91.126549,0
3027,Burbank Dr @ Staring Ln - E,30.361135,-91.126045,0
3028,Burbank Dr @ Gardere Ln - E,30.359806,-91.123093,0
3031,Jefferson Hwy @ Parkforest Dr - W,30.394745,-91.044739,0
3032,Jefferson Hwy @ Parkview Church Rd - W,30.395912,-91.04969,0
3037,Jefferson Hwy @ Parkview Church Rd - E,30.395782,-91.049965,0
3038,Jefferson Hwy @ Parkforest Dr - E,30.394602,-91.045364,0
3041,Coursey Blvd @ Sherwood Commons - W,30.412045,-91.055374,0
3042,Coursey Blvd @ Royal Ascot Ave - W,30.414944,-91.057747,0
3043,Coursey Blvd @ Coursey Ct - W,30.415573,-91.062317,0
3044,Coursey Blvd @ Fresh Pickins - W,30.417698,-91.065697,0
3045,Coursey Blvd @ Cedarcrest Ave - W,30.41769,-91.067482,0
3048,Airline Hwy @ Commonwealth Blvd - S,30.429832,-91.079597,0
3050,Coursey Blvd @ Home Depot - E,30.417479,-91.066025,0
3051,Coursey Blvd @ We Heck Ct - E,30.415613,-91.062752,0
3052,Coursey Blvd @ Southpark Dr - E,30.414814,-91.058319,0
3053,Coursey Blvd @ Sherwood Commons - E,30.412226,-91.055824,0
3054,Alabama Ave @ Jefferson St - N,30.590519,-91.165123,0
3055,Alabama Ave @ Baker Blvd - N,30.594101,-91.164368,0
3056,Baker Blvd @ Hwy 19 - W,30.594509,-91.166473,0
3057,McCleland Dr @ LSU Urgent Care - S,30.507624,-91.135612,0
3058,Glen Oaks Dr @ Ash Dr - W,30.511862,-91.132431,0
3059,Glen Oaks Dr @ McClelland Dr - W,30.511557,-91.135635,0
3061,Essen Ln @ Albertsons - S,30.396801,-91.108742,0
3062,Blount Rd @ Ave I - W,30.539829,-91.198059,0
3063,Ave K @ Elmer Ave - S,30.538027,-91.199974,0
3064,Ave K @ Woodcock St - S,30.536198,-91.19989,0
3065,Ave K @ Woodpecker St - S,30.53442,-91.199821,0
3066,Mills @ Ave E - E,30.53273,-91.194023,0
3069,Mills Ave @ Ave B - E,30.532816,-91.191299,0
3070,Mills Ave @ Merganzer Ave - E,30.532879,-91.18869,0
3071,Ochsner Medical Complex,30.386948,-91.076721,0
3072,Veterans Memorial Blvd @ Juvenile Court - N,30.525217,-91.160889,0
3073,Veterans Memorial Blvd @ Juvenile Court - S,30.525639,-91.161278,0
3083,Mickens @ Hooper - N,30.525658,-91.126732,0
3084,Hooper @ Mickens - S,30.525625,-91.126839,0
3085,Hooper @ Sharon Hills - W,30.526239,-91.130592,0
3086,Hooper @ Sharon Hills - E,30.525967,-91.130966,0
3087,Hooper @ Leadership Academy - W,30.525888,-91.133774,0
3088,Hooper @ Leadership Academy - E,30.525652,-91.133789,0
3089,Hooper @ McClelland - W,30.525288,-91.137199,0
3090,Hooper @ McClelland - E,30.525072,-91.137184,0
3093,Hooper @ Hooper Pointe - W,30.521954,-91.14183,0
3094,Hooper @ Hooper Pointe - E,30.521711,-91.142105,0
3095,Hooper @ Plank - E,30.521669,-91.14402,0
3096,Hooper @ Plank - W,30.52187,-91.14473,0
3097,Mickens @ Caprice - E,30.518232,-91.121178,0
3098,Mickens @ Caprice - W,30.518391,-91.120636,0
3100,OLOL Childrens Hospital - E,30.401762,-91.098824,0
3109,Government @ Pierce - E,30.44511,-91.116516,0
3110,Government @ 15th - E,30.444107,-91.173332,0
3112,Government @ Eugene -W,30.444109,-91.159943,0
3113,Government @ Moore - W,30.444614,-91.141525,0
3114,Government @ Steele - W,30.444351,-91.150818,0
3115,Government @ Drehr - E,30.443857,-91.163879,0
3116,Government @ Moore - E,30.444408,-91.141678,0
3117,Government @ Delphine - W,30.44397,-91.16394,0
3118,Government @ Community College - E,30.444441,-91.135941,0
3119,Government @ Audobon - E,30.445028,-91.120399,0
3120,Government @ Park - E,30.443748,-91.169342,0
3121,Government @ Steele - E,30.444166,-91.150841,0
