"originid","destinationid","duration","distance","snap_o_dist","snap_d_dist"
362,18,72.22846954324014,69239.1345426666,3.2783664279293263,119.27876270373567
362,19,39.93343963067767,19980.540555991607,3.2783664279293263,10.502440785216285
362,20,37.86763100361991,21928.932477174585,3.2783664279293263,204.97993904115057
362,21,33.93134285526427,24398.993362323974,3.2783664279293263,181.74003867547577
362,22,38.7449902535802,28891.379605961203,3.2783664279293263,603.3839031271233
362,23,35.53703670360275,27438.310198052386,3.2783664279293263,185.92809969697035
362,24,36.044781028294366,27851.20154916463,3.2783664279293263,344.94678071907856
362,25,34.95347319258097,27030.095455110695,3.2783664279293263,69.49569582967548
362,26,36.52778226534213,28463.793620115834,3.2783664279293263,716.0377501451641
362,27,33.75701980161334,26225.448626028545,3.2783664279293263,323.7292183215672
362,28,32.32824990564628,25383.122318388014,3.2783664279293263,0.000000001862645149230957
362,29,32.60445632445546,25708.553339203216,3.2783664279293263,338.26651334269803
362,30,34.953129390901125,26657.057088976846,3.2783664279293263,264.9956093431703
362,31,29.5587308811204,22177.872870317362,3.2783664279293263,160.19352633348032
362,32,42.05110520835298,37079.55565872247,3.2783664279293263,96.1896544677067
362,33,32.85982466835159,25732.344642297976,3.2783664279293263,106.68896180463638
362,34,32.2452391796494,25562.430588234223,3.2783664279293263,551.3616256140572
362,35,30.495217122787757,23767.994976196347,3.2783664279293263,657.7461651326481
362,36,32.07150696573067,25117.05364211251,3.2783664279293263,279.7172408755061
362,37,37.118364650295305,28389.05733933959,3.2783664279293263,346.00968630994606
362,38,31.44264839027192,24882.353898673253,3.2783664279293263,201.66679343610593
362,39,37.88053537331286,27857.94892402026,3.2783664279293263,2.1815257747356545
362,40,36.775933716234505,28599.999175634755,3.2783664279293263,728.1673320664453
363,0,95.64712236252643,88664.39288498077,3635.7152686861027,35.15977961944156
363,1,81.67392705515836,64835.57113597456,3635.7152686861027,48.60789036590427
363,2,28.402371538821626,20825.07714062559,3635.7152686861027,117.78761762100542
363,3,71.45358914469146,58295.7028934795,3635.7152686861027,0.000013706738409904616
363,4,55.689964796764876,41457.265754864486,3635.7152686861027,206.26048131650703
363,5,66.67324412437857,41039.76024997421,3635.7152686861027,150.80798443932372
